sofascore_player_id,player_name,position,matches_played,total_minutes,avg_rating,goals_p90,assists_p90,shots_p90,xg_p90,xa_p90,passes_p90,key_passes_p90,pass_accuracy,duels_won_p90,interceptions_p90,tackles_p90,total_injuries,total_days_absent,total_matches_missed,avg_days_per_injury,team_tm,position_tm,nationality,market_value_eur,market_value_sofascore,target_value_eur,log_target_value
190159,Andre Silva,F,6,372.0,6.766666666666667,0.2238805970149253,0.0,3.009137007271336,0.6633601090700345,0.1340388754965053,25.4683616331299,1.004975124378109,0.7026709401709401,5.134698471206719,0.0,0.4006410256410256,15,432,50.0,28.8,RB Leipzig,Delantero centro,Elche CF,4000000.0,2800000.0,4000000.0,15.201805169084134
190161,Michael Zetterer,G,32,2880.0,6.959375,0.0,0.0,0.0,0.0,0.0037857790625,31.875,0.0,0.7552216711832705,0.4375,0.0,0.0,0,0,0.0,0.0,,,,,4600000.0,4600000.0,15.341567078850604
190437,Mario Pašalić,F,11,724.0,6.972727272727273,0.0909090909090909,0.0,1.8397940413414369,0.308374632431095,0.0944369422762088,46.7877731083827,1.3868598516158268,0.858142702994541,3.085137746454393,0.6859013035120459,1.163362952836637,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,F,11,724.0,6.972727272727273,0.0909090909090909,0.0,1.8397940413414369,0.308374632431095,0.0944369422762088,46.7877731083827,1.3868598516158268,0.858142702994541,3.085137746454393,0.6859013035120459,1.163362952836637,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,F,11,724.0,6.972727272727273,0.0909090909090909,0.0,1.8397940413414369,0.308374632431095,0.0944369422762088,46.7877731083827,1.3868598516158268,0.858142702994541,3.085137746454393,0.6859013035120459,1.163362952836637,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,F,11,724.0,6.972727272727273,0.0909090909090909,0.0,1.8397940413414369,0.308374632431095,0.0944369422762088,46.7877731083827,1.3868598516158268,0.858142702994541,3.085137746454393,0.6859013035120459,1.163362952836637,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,F,11,724.0,6.972727272727273,0.0909090909090909,0.0,1.8397940413414369,0.308374632431095,0.0944369422762088,46.7877731083827,1.3868598516158268,0.858142702994541,3.085137746454393,0.6859013035120459,1.163362952836637,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,F,11,724.0,6.972727272727273,0.0909090909090909,0.0,1.8397940413414369,0.308374632431095,0.0944369422762088,46.7877731083827,1.3868598516158268,0.858142702994541,3.085137746454393,0.6859013035120459,1.163362952836637,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,F,11,724.0,6.972727272727273,0.0909090909090909,0.0,1.8397940413414369,0.308374632431095,0.0944369422762088,46.7877731083827,1.3868598516158268,0.858142702994541,3.085137746454393,0.6859013035120459,1.163362952836637,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,F,11,724.0,6.972727272727273,0.0909090909090909,0.0,1.8397940413414369,0.308374632431095,0.0944369422762088,46.7877731083827,1.3868598516158268,0.858142702994541,3.085137746454393,0.6859013035120459,1.163362952836637,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,M,16,1132.0,7.01875,0.125,0.1997154050857481,2.4299098734687554,0.4097119835342302,0.1072953198733702,73.43475744208888,1.249126334230133,0.8842822389145035,3.58849249801707,0.4319677033492823,1.1504797669279936,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,M,16,1132.0,7.01875,0.125,0.1997154050857481,2.4299098734687554,0.4097119835342302,0.1072953198733702,73.43475744208888,1.249126334230133,0.8842822389145035,3.58849249801707,0.4319677033492823,1.1504797669279936,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,M,16,1132.0,7.01875,0.125,0.1997154050857481,2.4299098734687554,0.4097119835342302,0.1072953198733702,73.43475744208888,1.249126334230133,0.8842822389145035,3.58849249801707,0.4319677033492823,1.1504797669279936,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,M,16,1132.0,7.01875,0.125,0.1997154050857481,2.4299098734687554,0.4097119835342302,0.1072953198733702,73.43475744208888,1.249126334230133,0.8842822389145035,3.58849249801707,0.4319677033492823,1.1504797669279936,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,M,16,1132.0,7.01875,0.125,0.1997154050857481,2.4299098734687554,0.4097119835342302,0.1072953198733702,73.43475744208888,1.249126334230133,0.8842822389145035,3.58849249801707,0.4319677033492823,1.1504797669279936,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,M,16,1132.0,7.01875,0.125,0.1997154050857481,2.4299098734687554,0.4097119835342302,0.1072953198733702,73.43475744208888,1.249126334230133,0.8842822389145035,3.58849249801707,0.4319677033492823,1.1504797669279936,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,M,16,1132.0,7.01875,0.125,0.1997154050857481,2.4299098734687554,0.4097119835342302,0.1072953198733702,73.43475744208888,1.249126334230133,0.8842822389145035,3.58849249801707,0.4319677033492823,1.1504797669279936,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190437,Mario Pašalić,M,16,1132.0,7.01875,0.125,0.1997154050857481,2.4299098734687554,0.4097119835342302,0.1072953198733702,73.43475744208888,1.249126334230133,0.8842822389145035,3.58849249801707,0.4319677033492823,1.1504797669279936,5,278,42.0,55.6,Atalanta,Mediocentro,Atalanta de Bérgamo,10000000.0,7200000.0,10000000.0,16.118095750958314
190867,Chuba Akpom,F,8,521.0,6.975,0.3764044943820225,0.15625,2.646114936216947,0.7917552466137253,0.0701455214409795,13.462582896848865,0.4433687800963082,0.7250728438228439,5.069746874207992,0.0,1.1651785714285714,6,176,34.0,29.33333333333333,Lille,Delantero centro,Ipswich Town,7000000.0,4800000.0,7000000.0,15.76142084987672
190877,Kenny Tete,D,15,1266.0,7.08,0.0,0.1511737089201878,1.2488906038973568,0.0861216091066949,0.0308961830960307,40.378468903917486,0.3511737089201878,0.8266204006415172,5.410122503388951,1.948922760306129,2.9563142240742084,15,560,90.0,37.333333333333336,Fulham,Lateral derecho,Fulham FC,13000000.0,11900000.0,13000000.0,16.380459992348886
190933,Mirko Maric,F,6,350.0,6.516666666666667,0.0,0.0,1.1521543758385864,0.2812101086048454,0.0207685253819523,25.71581099212678,0.0,0.7947259358288771,4.124731019467862,0.3333333333333333,0.37999037999038,0,0,0.0,0.0,,,,,535000.0,535000.0,13.190023895035274
191188,Seko Fofana,M,10,576.0,6.87,0.2,0.0,2.7136823158988905,0.2580999586828236,0.0848251327163607,54.35724918804791,0.9713665840964124,0.9263136562318568,3.660958972569843,0.9716481264637002,1.2331042707860065,0,0,0.0,0.0,,,,,8800000.0,8800000.0,15.990262393084793
191204,Jean-Charles Castelletto,D,27,2352.0,6.818518518518518,0.0,0.0,0.5185185185185185,0.0814666666666666,0.0127896455635087,48.19012162847779,0.037037037037037,0.877254401608981,3.5980638172418997,0.8234398782343988,1.090707145501666,0,0,0.0,0.0,,,,,2900000.0,2900000.0,14.88022163978423
191210,Mike Maignan,G,37,3295.0,7.081081081081081,0.0,0.0,0.0,0.0,0.0083622197788697,37.44471744471745,0.1351351351351351,0.8594527034740314,0.3415233415233415,0.0,0.0,13,391,71.0,30.07692307692308,,,,,27000000.0,27000000.0,17.11134746100564
192308,Alassane Plea,M,21,1623.0,7.195238095238095,0.4704270597127739,0.2159179728433599,1.9813647078775436,0.3448439124025773,0.1539258184281298,33.537694134050774,1.1183790071946784,0.7541663870898724,3.7545284651787263,0.1275510204081632,0.4378575803081089,15,468,66.0,31.2,,,,,3100000.0,3100000.0,14.946912992035967
